1952	mens-100-metres	Bronze	GBR	McDonald Bailey	mcdonald-bailey-1	http://www.sports-reference.com/olympics/athletes/ba/mcdonald-bailey-1.html
1948	mens-100-metres	Gold	USA	Harrison Dillard	harrison-dillard-1	http://www.sports-reference.com/olympics/athletes/di/harrison-dillard-1.html
1948	mens-100-metres	Silver	USA	Barney Ewell	barney-ewell-1	http://www.sports-reference.com/olympics/athletes/ew/barney-ewell-1.html
1948	mens-100-metres	Bronze	PAN	Lloyd LaBeach	lloyd-labeach-1	http://www.sports-reference.com/olympics/athletes/la/lloyd-labeach-1.html
1936	mens-100-metres	Gold	USA	Jesse Owens	jesse-owens-1	http://www.sports-reference.com/olympics/athletes/ow/jesse-owens-1.html
1936	mens-100-metres	Silver	USA	Ralph Metcalfe	ralph-metcalfe-1	http://www.sports-reference.com/olympics/athletes/me/ralph-metcalfe-1.html
1936	mens-100-metres	Bronze	NED	Tinus Osendarp	tinus-osendarp-1	http://www.sports-reference.com/olympics/athletes/os/tinus-osendarp-1.html
1932	mens-100-metres	Gold	USA	Eddie Tolan	eddie-tolan-1	http://www.sports-reference.com/olympics/athletes/to/eddie-tolan-1.html
1932	mens-100-metres	Silver	USA	Ralph Metcalfe	ralph-metcalfe-1	http://www.sports-reference.com/olympics/athletes/me/ralph-metcalfe-1.html
1932	mens-100-metres	Bronze	GER	Arthur Jonath	arthur-jonath-1	http://www.sports-reference.com/olympics/athletes/jo/arthur-jonath-1.html
1928	mens-100-metres	Gold	CAN	Percy Williams	percy-williams-1	http://www.sports-reference.com/olympics/athletes/wi/percy-williams-1.html
1928	mens-100-metres	Silver	GBR	Jack London	jack-london-1	http://www.sports-reference.com/olympics/athletes/lo/jack-london-1.html
1928	mens-100-metres	Bronze	GER	Georg Lammers	georg-lammers-1	http://www.sports-reference.com/olympics/athletes/la/georg-lammers-1.html
1924	mens-100-metres	Gold	GBR	Harold Abrahams	harold-abrahams-1	http://www.sports-reference.com/olympics/athletes/ab/harold-abrahams-1.html
1924	mens-100-metres	Silver	USA	Jackson Scholz	jackson-scholz-1	http://www.sports-reference.com/olympics/athletes/sc/jackson-scholz-1.html
1924	mens-100-metres	Bronze	NZL	Arthur Porritt	arthur-porritt-1	http://www.sports-reference.com/olympics/athletes/po/arthur-porritt-1.html
1920	mens-100-metres	Gold	USA	Charley Paddock	charley-paddock-1	http://www.sports-reference.com/olympics/athletes/pa/charley-paddock-1.html
1920	mens-100-metres	Silver	USA	Morris Kirksey	morris-kirksey-1	http://www.sports-reference.com/olympics/athletes/ki/morris-kirksey-1.html
1920	mens-100-metres	Bronze	GBR	Harry Edward	harry-edward-1	http://www.sports-reference.com/olympics/athletes/ed/harry-edward-1.html
1912	mens-100-metres	Gold	USA	Ralph Craig	ralph-craig-1	http://www.sports-reference.com/olympics/athletes/cr/ralph-craig-1.html
1912	mens-100-metres	Silver	USA	Alvah Meyer	alvah-meyer-1	http://www.sports-reference.com/olympics/athletes/me/alvah-meyer-1.html
1912	mens-100-metres	Bronze	USA	Donald Lippincott	donald-lippincott-1	http://www.sports-reference.com/olympics/athletes/li/donald-lippincott-1.html
1908	mens-100-metres	Gold	RSA	Reggie Walker	reggie-walker-1	http://www.sports-reference.com/olympics/athletes/wa/reggie-walker-1.html
1908	mens-100-metres	Silver	USA	James Rector	james-rector-1	http://www.sports-reference.com/olympics/athletes/re/james-rector-1.html
1908	mens-100-metres	Bronze	CAN	Bobby Kerr	bobby-kerr-1	http://www.sports-reference.com/olympics/athletes/ke/bobby-kerr-1.html
1906	mens-100-metres	Gold	USA	Archie Hahn	archie-hahn-1	http://www.sports-reference.com/olympics/athletes/ha/archie-hahn-1.html
1906	mens-100-metres	Silver	USA	Fay Moulton	fay-moulton-1	http://www.sports-reference.com/olympics/athletes/mo/fay-moulton-1.html
1906	mens-100-metres	Bronze	AUS	Nigel Barker	nigel-barker-1	http://www.sports-reference.com/olympics/athletes/ba/nigel-barker-1.html
1904	mens-100-metres	Gold	USA	Archie Hahn	archie-hahn-1	http://www.sports-reference.com/olympics/athletes/ha/archie-hahn-1.html
1904	mens-100-metres	Silver	USA	Nate Cartmell	nate-cartmell-1	http://www.sports-reference.com/olympics/athletes/ca/nate-cartmell-1.html
1904	mens-100-metres	Bronze	USA	Bill Hogenson	bill-hogenson-1	http://www.sports-reference.com/olympics/athletes/ho/bill-hogenson-1.html
1900	mens-100-metres	Gold	USA	Frank Jarvis	frank-jarvis-1	http://www.sports-reference.com/olympics/athletes/ja/frank-jarvis-1.html
1900	mens-100-metres	Silver	USA	Walter Tewksbury	walter-tewksbury-1	http://www.sports-reference.com/olympics/athletes/te/walter-tewksbury-1.html
1900	mens-100-metres	Bronze	AUS	Stan Rowley	stan-rowley-1	http://www.sports-reference.com/olympics/athletes/ro/stan-rowley-1.html
1896	mens-100-metres	Gold	USA	Tom Burke	tom-burke-1	http://www.sports-reference.com/olympics/athletes/bu/tom-burke-1.html
1896	mens-100-metres	Silver	GER	Fritz Hofmann	fritz-hofmann-1	http://www.sports-reference.com/olympics/athletes/ho/fritz-hofmann-1.html
1896	mens-100-metres	Bronze	HUN	Alajos Szokoly	alajos-szokoly-1	http://www.sports-reference.com/olympics/athletes/sz/alajos-szokoly-1.html
2012	mens-200-metres	Gold	JAM	Usain Bolt	usain-bolt-1	http://www.sports-reference.com/olympics/athletes/bo/usain-bolt-1.html
2012	mens-200-metres	Silver	JAM	Yohan Blake	yohan-blake-1	http://www.sports-reference.com/olympics/athletes/bl/yohan-blake-1.html
2012	mens-200-metres	Bronze	JAM	Warren Weir	warren-weir-1	http://www.sports-reference.com/olympics/athletes/we/warren-weir-1.html
2008	mens-200-metres	Gold	JAM	Usain Bolt	usain-bolt-1	http://www.sports-reference.com/olympics/athletes/bo/usain-bolt-1.html
2008	mens-200-metres	Silver	USA	Shawn Crawford	shawn-crawford-1	http://www.sports-reference.com/olympics/athletes/cr/shawn-crawford-1.html
2008	mens-200-metres	Bronze	USA	Walter Dix	walter-dix-1	http://www.sports-reference.com/olympics/athletes/di/walter-dix-1.html
2004	mens-200-metres	Gold	USA	Shawn Crawford	shawn-crawford-1	http://www.sports-reference.com/olympics/athletes/cr/shawn-crawford-1.html
2004	mens-200-metres	Silver	USA	Bernard Williams, III	bernard-williams-iii-1	http://www.sports-reference.com/olympics/athletes/wi/bernard-williams-iii-1.html
2004	mens-200-metres	Bronze	USA	Justin Gatlin	justin-gatlin-1	http://www.sports-reference.com/olympics/athletes/ga/justin-gatlin-1.html
2000	mens-200-metres	Gold	GRE	Kostas Kenteris	kostas-kenteris-1	http://www.sports-reference.com/olympics/athletes/ke/kostas-kenteris-1.html
2000	mens-200-metres	Silver	GBR	Darren Campbell	darren-campbell-1	http://www.sports-reference.com/olympics/athletes/ca/darren-campbell-1.html
2000	mens-200-metres	Bronze	TRI	Ato Boldon	ato-boldon-1	http://www.sports-reference.com/olympics/athletes/bo/ato-boldon-1.html
1996	mens-200-metres	Gold	USA	Michael Johnson	michael-johnson-2	http://www.sports-reference.com/olympics/athletes/jo/michael-johnson-2.html
